SYMBOL,ASKPRICE,ASKQTY,BIDPRICE,BIDQTY,CLOSETIME,COUNT,FIRSTID,HIGHPRICE,LASTID,LASTPRICE,LASTQTY,LOWPRICE,OPENPRICE,OPENTIME,PREVCLOSEPRICE,PRICECHANGE,PRICECHANGEPERCENT,QUOTEVOLUME,VOLUME,WEIGHTEDAVGPRICE
FTMAUD,2.94370000,345.00000000,2.93790000,1919.00000000,1638428055201,1237,75586,3.21700000,76822,2.93870000,297.00000000,2.84640000,3.11130000,1638341655201,3.12900000,-0.17260000,-5.548,560293.81250000,184109.00000000,3.04327226
FTMBRL,11.96000000,692.40000000,11.94000000,2.20000000,1638428053650,1716,110194,13.00000000,111909,11.91000000,1.60000000,11.64000000,12.61000000,1638341653650,12.65000000,-0.70000000,-5.551,1971391.00200000,157452.10000000,12.52057611
SCRTBUSD,5.46400000,894.00000000,5.45800000,87.90000000,1638428049636,16549,1596613,6.26700000,1613161,5.45800000,2.10000000,5.00000000,6.00300000,1638341649636,6.00300000,-0.54500000,-9.079,3152982.98230000,537257.90000000,5.86865820
ADXUSDT,0.70950000,917.00000000,0.70800000,15.00000000,1638428021804,11625,2519510,0.75000000,2531134,0.70950000,15.00000000,0.70450000,0.74390000,1638341621804,0.74260000,-0.03440000,-4.624,2662471.53540000,3649302.00000000,0.72958378
AUCTIONUSDT,28.43000000,1.79000000,28.37000000,30.88000000,1638428042399,4556,277772,30.29000000,282327,28.37000000,84.38000000,28.23000000,29.19000000,1638341642399,29.20000000,-0.82000000,-2.809,1232309.52720000,42203.76000000,29.19904594
CELOBUSD,4.79500000,417.90000000,4.78000000,513.70000000,1638428052404,2769,111413,5.15400000,114181,4.79700000,94.80000000,4.75000000,5.11600000,1638341652404,5.09400000,-0.31900000,-6.235,981564.74300000,196796.70000000,4.98770936
FTMRUB,155.40000000,2058.30000000,154.70000000,0.30000000,1638427873460,463,15197,168.80000000,15659,154.70000000,75.00000000,151.30000000,164.40000000,1638341473460,165.00000000,-9.70000000,-5.900,3273288.60000000,20155.90000000,162.39853343
NUAUD,1.26990000,1800.00000000,1.26060000,62.00000000,1638428051577,681,24209,1.37800000,24889,1.26610000,62.00000000,1.23000000,1.34450000,1638341651577,1.33790000,-0.07840000,-5.831,110939.56790000,84795.00000000,1.30832676
NURUB,66.95000000,893.20000000,66.18000000,893.20000000,1638428056455,329,16342,72.50000000,16670,66.07000000,53.40000000,65.00000000,70.60000000,1638341656455,70.77000000,-4.53000000,-6.416,1502875.92200000,21750.60000000,69.09583745
REEFTRY,0.33110000,12404.00000000,0.33080000,151.00000000,1638428053419,18343,764922,0.35110000,783264,0.33110000,18132.00000000,0.32870000,0.34650000,1638341653419,0.34650000,-0.01540000,-4.444,68208751.97890000,200482718.00000000,0.34022260
REEFBIDR,351.30,40788.00000000,350.10,82319.00000000,1638428050155,1366,50464,377.30,51829,351.30,780.00000000,346.40,373.50,1638341650155,373.10,-22.20,-5.944,3326071916.60,9105486.00000000,365.28
SHIBDOGE,0.00020800,52790724.00,0.00020780,23273765.00,1638428047849,17147,804808,0.00022070,821954,0.00020800,230000000.00,0.00020110,0.00021300,1638341647849,0.00021330,-0.00000500,-2.347,15590052.72979640,73644062957.00,0.00021169
DARUSDT,3.12442000,210.00000000,3.12104000,64.00000000,1638428056359,161456,8508999,3.59967000,8670454,3.12103000,3.00000000,3.00000000,3.55459000,1638341656359,3.55432000,-0.43356000,-12.197,77907830.32879000,23297853.00000000,3.34399184
DARBUSD,3.12856000,169.00000000,3.12305000,347.00000000,1638428052284,52261,3638164,3.59420000,3690424,3.12853000,22.00000000,3.06408000,3.55952000,1638341652284,3.55952000,-0.43099000,-12.108,19623789.00334000,5866036.00000000,3.34532366
DARBNB,0.00504815,1921.00000000,0.00502952,1925.00000000,1638428053034,5075,357867,0.00565660,362941,0.00503284,20.00000000,0.00500774,0.00564514,1638341653034,0.00565191,-0.00061230,-10.846,2686.43109098,507921.00000000,0.00528907
DARBTC,0.00005526,12.00000000,0.00005518,160.00000000,1638428056311,24069,889915,0.00006302,913983,0.00005526,198.00000000,0.00005415,0.00006244,1638341656311,0.00006244,-0.00000718,-11.499,209.08367957,3606431.00000000,0.00005798
BNXBTC,0.00197400,0.05100000,0.00196600,13.38700000,1638428031050,3086,135465,0.00246700,138550,0.00197400,0.01900000,0.00193000,0.00225500,1638341631050,0.00224900,-0.00028100,-12.461,20.55820137,9277.26400000,0.00221598
BNXBNB,0.18090000,15.56000000,0.18000000,10.13700000,1638428030870,1527,59259,0.22620000,60785,0.18000000,18.58100000,0.17720000,0.20410000,1638341630870,0.20320000,-0.02410000,-11.808,1005.75148220,5072.08100000,0.19829168
BNXBUSD,111.80000000,7.16200000,111.50000000,3.25000000,1638428038778,8703,370265,140.90000000,378967,111.50000000,8.96800000,108.90000000,128.40000000,1638341638778,128.20000000,-16.90000000,-13.162,3117882.68400000,24964.18900000,124.89421082
BNXUSDT,111.60000000,7.17100000,111.40000000,0.45700000,1638428038786,35631,942463,140.80000000,978093,111.50000000,10.34800000,108.60000000,128.40000000,1638341638786,128.40000000,-16.90000000,-13.162,8666533.84000000,69875.32900000,124.02852286
RGTUSDT,25.47000000,15.02000000,25.45000000,515.35000000,1638428050580,15046,889126,27.57000000,904171,25.45000000,56.00000000,25.04000000,26.82000000,1638341650580,26.83000000,-1.37000000,-5.108,3327745.47330000,125286.46000000,26.56109426
RGTBTC,0.00045140,17.86000000,0.00044920,74.34000000,1638428010873,2456,115826,0.00047440,118281,0.00045140,4.06000000,0.00044870,0.00047030,1638341610873,0.00047170,-0.00001890,-4.019,11.80023614,25483.44000000,0.00046306
RGTBUSD,25.51000000,54.19000000,25.44000000,12.78000000,1638428050582,3341,300466,27.49000000,303806,25.44000000,9.24000000,25.13000000,26.80000000,1638341650582,26.89000000,-1.36000000,-5.075,694446.88310000,26146.94000000,26.55939407
RGTBNB,0.04142000,15.02000000,0.04102000,39.17000000,1638428050779,1128,62272,0.04328000,63399,0.04120000,2.65000000,0.04011000,0.04293000,1638341650779,0.04291000,-0.00173000,-4.030,779.70370110,18710.97000000,0.04167094
LAZIOBUSD,5.12490000,195.85000000,5.09680000,16.14000000,1638428056270,2129,105376,5.37990000,107504,5.09690000,9.34000000,4.95560000,5.32510000,1638341656270,5.31420000,-0.22820000,-4.285,387198.92797900,74659.41000000,5.18620396
OXTBUSD,0.47670000,1051.00000000,0.47510000,4747.00000000,1638428052318,1093,193445,0.50550000,194537,0.47500000,355.00000000,0.46850000,0.50190000,1638341652318,0.50070000,-0.02690000,-5.360,226696.93340000,460628.00000000,0.49214753
MANATRY,59.78000000,455.50000000,59.72000000,214.00000000,1638428056431,97390,2113505,63.99000000,2210894,59.73000000,316.70000000,58.45000000,61.01000000,1638341656431,61.04000000,-1.28000000,-2.098,561563632.09900000,9184401.40000000,61.14319351
ALGORUB,138.20000000,2589.60000000,137.90000000,3471.10000000,1638428046576,1711,17522,151.20000000,19232,138.10000000,1252.00000000,136.90000000,139.50000000,1638341646576,139.30000000,-1.40000000,-1.004,11650450.53000000,81808.30000000,142.41159552
SHIBUAH,0.00118900,11705489.00,0.00117500,11705489.00,1638427923607,456,13686,0.00131000,14141,0.00117800,280135.00,0.00113300,0.00125600,1638341523607,0.00125600,-0.00007800,-6.210,857031.92834500,694433656.00,0.00123415
LUNABIDR,899343.00,33.00000000,894294.00,64.55000000,1638428052940,572,6941,949995.00,7512,900000.00,2.04000000,802328.00,817338.00,1638341652940,817338.00,82662.00,10.114,963938482.33,1093.69000000,881363.53
AUDUSDC,0.70960000,1411.00000000,0.70780000,207.00000000,1638427660624,224,6588,0.72010000,6811,0.70960000,198.00000000,0.70540000,0.71430000,1638341260624,0.71550000,-0.00470000,-0.658,218141.28670000,305289.00000000,0.71454028
MOVRBTC,0.00501600,2.80900000,0.00500300,2.00000000,1638428053920,5468,147436,0.00544000,152903,0.00501300,0.14300000,0.00495800,0.00511000,1638341653920,0.00511500,-0.00009700,-1.898,49.62685257,9756.33000000,0.00508663
MOVRBNB,0.45930000,8.48700000,0.45600000,1.57200000,1638427954232,1122,44471,0.47770000,45592,0.46000000,0.03800000,0.44510000,0.46550000,1638341554232,0.46130000,-0.00550000,-1.182,638.23871450,1388.41900000,0.45968740
MOVRBUSD,283.70000000,34.58600000,283.10000000,8.71300000,1638428048030,9030,268109,303.30000000,277138,283.70000000,6.56500000,280.00000000,291.50000000,1638341648030,291.10000000,-7.80000000,-2.676,4279490.08860000,14680.13300000,291.51575729
MOVRUSDT,283.30000000,5.22800000,283.00000000,0.01100000,1638428055117,33232,831836,305.00000000,865067,283.30000000,2.27200000,279.30000000,290.80000000,1638341655117,291.10000000,-7.50000000,-2.579,11929205.15810000,40808.05400000,292.32477388
CITYBTC,0.00019020,118.10000000,0.00018950,222.73000000,1638428055787,732,51875,0.00019960,52606,0.00019020,23.15000000,0.00018670,0.00019460,1638341655787,0.00019460,-0.00000440,-2.261,3.09347371,16129.18000000,0.00019179
CITYBNB,0.01735000,46.55000000,0.01723000,478.15000000,1638428055747,388,26021,0.01785000,26408,0.01734000,18.06000000,0.01697000,0.01761000,1638341655747,0.01764000,-0.00027000,-1.533,113.50333870,6535.27000000,0.01736781
CITYBUSD,10.77000000,215.79000000,10.73000000,95.81000000,1638428055777,2199,151884,11.41000000,154082,10.74000000,20.77000000,10.50000000,11.13000000,1638341655777,11.11000000,-0.39000000,-3.504,379624.68640000,34567.84000000,10.98201931
CITYUSDT,10.74000000,71.80000000,10.72000000,128.67000000,1638428055692,7603,396949,11.41000000,404551,10.73000000,33.70000000,10.48000000,11.12000000,1638341655692,11.12000000,-0.39000000,-3.507,1620375.08680000,147678.13000000,10.97234294
ENSBTC,0.00109420,16.76000000,0.00109260,0.66000000,1638428055682,15658,688175,0.00122680,703832,0.00109770,3.26000000,0.00104600,0.00122680,1638341655682,0.00122450,-0.00012910,-10.523,143.69045535,126497.63000000,0.00113591
ENSBNB,0.09983000,12.94000000,0.09962000,0.82000000,1638428055860,1368,113049,0.11095000,114416,0.09957000,294.67000000,0.09640000,0.11095000,1638341655860,0.11126000,-0.01138000,-10.257,1190.53365300,11589.86000000,0.10272200
ENSBUSD,61.92000000,10.24000000,61.83000000,0.82000000,1638428055568,25970,1186202,75.00000000,1212171,61.85000000,2.09000000,58.60000000,69.89000000,1638341655568,69.89000000,-8.04000000,-11.504,13703172.83270000,209256.74000000,65.48497713
ENSUSDT,61.84000000,1.82000000,61.76000000,17.80000000,1638428055851,163995,4940195,69.89000000,5104189,61.79000000,134.31000000,58.50000000,69.80000000,1638341655851,69.83000000,-8.01000000,-11.476,99974465.37170000,1539552.87000000,64.93733818
SANDETH,0.00138790,286.60000000,0.00138650,286.60000000,1638428055384,15650,480805,0.00145750,496454,0.00138730,8.00000000,0.00134060,0.00141310,1638341655384,0.00141310,-0.00002580,-1.826,1755.14449402,1259714.30000000,0.00139329
DOTETH,0.00784400,78.82000000,0.00783400,8.56000000,1638428055180,2853,86043,0.00810500,88895,0.00785200,1.44000000,0.00780800,0.00798900,1638341655180,0.00798200,-0.00013700,-1.715,305.52785453,38288.25000000,0.00797968
MATICETH,0.00047150,3254.00000000,0.00047100,14.20000000,1638428055681,16595,65277,0.00049060,81871,0.00047150,100.00000000,0.00039790,0.00040220,1638341655681,0.00040270,0.00006930,17.230,2080.84850760,4730371.20000000,0.00043989
ANKRBUSD,0.14173000,10602.20000000,0.14146000,8918.50000000,1638428056312,5119,217264,0.15390000,222382,0.14141000,3000.00000000,0.13838000,0.15277000,1638341656312,0.15288000,-0.01136000,-7.436,1908834.28402200,12931754.90000000,0.14760829
SANDTRY,85.40000000,0.90000000,85.37000000,388.50000000,1638428055713,93908,1511734,89.90000000,1605641,85.40000000,197.00000000,83.10000000,88.90000000,1638341655713,88.89000000,-3.50000000,-3.937,599921964.68600000,6900814.60000000,86.93494891
MANABRL,25.21000000,227.80000000,25.11000000,227.80000000,1638428052608,7094,138204,27.38000000,145297,25.15000000,14.90000000,24.13000000,25.94000000,1638341652608,25.96000000,-0.79000000,-3.045,6294303.10800000,242124.90000000,25.99609998
KP3RUSDT,1066.32000000,0.04000000,1064.31000000,0.04000000,1638428055899,15472,1575272,1157.99000000,1590743,1066.62000000,0.05000000,1059.01000000,1088.16000000,1638341655899,1088.86000000,-21.54000000,-1.979,6591835.40760000,6014.30000000,1096.02703683
QIUSDT,0.24780000,4824.00000000,0.24760000,1059.00000000,1638428055670,222087,2660450,0.27410000,2882536,0.24780000,859.00000000,0.21660000,0.22180000,1638341655670,0.22170000,0.02600000,11.722,68131907.62070000,271925134.00000000,0.25055392
QIBUSD,0.24810000,19358.00000000,0.24800000,16752.00000000,1638428053904,85520,992492,0.27420000,1078011,0.24800000,21510.00000000,0.21750000,0.22170000,1638341653904,0.22230000,0.02630000,11.863,19103308.65640000,76371122.00000000,0.25013786
QIBNB,0.00040120,3805.00000000,0.00039900,4038.00000000,1638428050619,5374,114245,0.00043990,119618,0.00040120,317.00000000,0.00034000,0.00035180,1638341650619,0.00035080,0.00004940,14.042,2201.66688560,5643611.00000000,0.00039012
QIBTC,0.00000439,3610.00000000,0.00000438,17602.00000000,1638428055737,29320,319295,0.00000475,348614,0.00000438,44465.00000000,0.00000381,0.00000389,1638341655737,0.00000389,0.00000049,12.596,111.99773327,25896335.00000000,0.00000432
PORTOBTC,0.00006745,161.02000000,0.00006711,29.71000000,1638428051451,1465,173066,0.00007482,174530,0.00006740,0.54000000,0.00006597,0.00007032,1638341651451,0.00007093,-0.00000292,-4.152,6.15180773,88269.69000000,0.00006969
PORTOUSDT,3.81250000,157.60000000,3.80250000,145.66000000,1638428056184,10635,1269391,4.15000000,1280025,3.81110000,8.00000000,3.67310000,3.99840000,1638341656184,3.99840000,-0.18730000,-4.684,3207140.29416000,806755.88000000,3.97535410
PORTOTRY,51.86000000,26.76000000,51.85000000,0.22000000,1638428051531,6805,416529,55.00000000,423333,51.86000000,47.67000000,51.26000000,52.95000000,1638341651531,52.95000000,-1.09000000,-2.059,24242446.37870000,457923.92000000,52.93989966
PORTOEUR,3.41180000,210.32000000,3.34950000,157.61000000,1638427754027,129,45499,3.67080000,45627,3.34940000,22.82000000,3.28450000,3.51110000,1638341354027,3.49140000,-0.16170000,-4.605,14051.41377400,4004.79000000,3.50865183
POWRUSDT,0.67370000,743.00000000,0.67240000,743.00000000,1638428054018,41139,991399,0.72810000,1032537,0.67170000,292.00000000,0.58610000,0.59870000,1638341654018,0.59840000,0.07300000,12.193,14912368.47020000,22460951.00000000,0.66392418
POWRBUSD,0.67380000,38.00000000,0.67180000,1487.00000000,1638428053310,7139,262672,0.72400000,269810,0.67240000,40.00000000,0.58710000,0.59880000,1638341653310,0.59940000,0.07360000,12.291,2569525.11200000,3842134.00000000,0.66877551
AVAXETH,0.02579000,32.01000000,0.02575000,32.64000000,1638428053282,9088,136513,0.02714000,145600,0.02580000,0.41000000,0.02541000,0.02651000,1638341653282,0.02655000,-0.00071000,-2.678,1017.90700970,38614.48000000,0.02636076
SLPTRY,0.75220000,11063.00000000,0.75080000,107.00000000,1638428054178,15356,168068,0.79750000,183423,0.75010000,11281.00000000,0.74510000,0.78180000,1638341654178,0.78170000,-0.03170000,-4.055,49050922.62590000,63579928.00000000,0.77148440
FISTRY,22.19000000,578.20000000,22.10000000,181.60000000,1638428056219,801,12800,22.76000000,13600,22.22000000,38.00000000,21.40000000,22.26000000,1638341656219,22.21000000,-0.04000000,-0.180,1155291.12300000,51801.70000000,22.30218551
LRCTRY,36.12000000,13.90000000,36.09000000,356.70000000,1638428055145,20902,366850,39.38000000,387751,36.12000000,27.60000000,35.50000000,37.70000000,1638341655145,37.70000000,-1.58000000,-4.191,114071495.59500000,3045242.00000000,37.45892628
CHRETH,0.00020000,2210.60000000,0.00019980,300.30000000,1638428056223,733,18038,0.00021080,18770,0.00020030,299.00000000,0.00019740,0.00020780,1638341656223,0.00020680,-0.00000750,-3.609,50.26858722,247089.90000000,0.00020344
FISBIDR,23865.00,122.70000000,23405.00,122.70000000,1638428054480,36,1995,25338.00,2030,23419.00,2.90000000,23419.00,24703.00,1638341654480,24102.00,-1284.00,-5.198,26694788.20,1112.00000000,24006.10
VGXUSDT,4.73400000,87.00000000,4.72300000,126.90000000,1638428051914,94259,453985,5.49900000,548243,4.73300000,99.70000000,4.54700000,4.95600000,1638341651914,4.95000000,-0.22300000,-4.500,27302952.09430000,5432066.80000000,5.02625485
GALAETH,0.00013382,767.00000000,0.00013363,2478.00000000,1638428056096,7678,150529,0.00014914,158206,0.00013369,147.00000000,0.00013041,0.00013463,1638341656096,0.00013418,-0.00000094,-0.698,719.88326197,5273178.00000000,0.00013652
JASMYUSDT,0.16630000,289.20000000,0.16620000,13091.40000000,1638428044637,25569,1297690,0.17150000,1323258,0.16620000,34637.70000000,0.16370000,0.16720000,1638341644637,0.16740000,-0.00100000,-0.598,17129162.88442000,102450106.90000000,0.16719517
JASMYBUSD,0.16650000,2058.70000000,0.16630000,14887.80000000,1638428043330,5667,320283,0.17150000,325949,0.16660000,194.70000000,0.16420000,0.16750000,1638341643330,0.16740000,-0.00090000,-0.537,4496456.04763000,26876102.60000000,0.16730313
JASMYBNB,0.00026840,942.30000000,0.00026780,11785.60000000,1638427957029,509,44050,0.00027910,44558,0.00026780,248.00000000,0.00025370,0.00026610,1638341557029,0.00026470,0.00000170,0.639,190.96905633,722827.80000000,0.00026420
JASMYBTC,0.00000295,86894.70000000,0.00000293,252067.90000000,1638428051973,1976,106756,0.00000303,108731,0.00000294,33320.10000000,0.00000280,0.00000294,1638341651973,0.00000293,0.00000000,0.000,25.95688148,8908452.30000000,0.00000291
AMPBTC,0.00000105,46852.00000000,0.00000104,500171.00000000,1638428056180,1849,94574,0.00000106,96422,0.00000105,951.00000000,0.00000102,0.00000102,1638341656180,0.00000103,0.00000003,2.941,15.38871491,14785133.00000000,0.00000104
AMPBNB,0.00009584,32147.00000000,0.00009572,8421.00000000,1638428056023,779,42899,0.00009618,43677,0.00009596,1699.00000000,0.00009165,0.00009303,1638341656023,0.00009257,0.00000293,3.150,382.27530464,4060546.00000000,0.00009414
AMPBUSD,0.05943000,23732.00000000,0.05934000,8421.00000000,1638428045147,9261,254547,0.06181000,263807,0.05945000,3702.00000000,0.05803000,0.05846000,1638341645147,0.05840000,0.00099000,1.693,2446363.11249000,41006392.00000000,0.05965809
AMPUSDT,0.05937000,6408.00000000,0.05931000,8418.00000000,1638428045247,19373,912472,0.06176000,931844,0.05929000,177.00000000,0.05800000,0.05832000,1638341645247,0.05837000,0.00097000,1.663,5692670.55328000,95370416.00000000,0.05969011
PLABTC,0.00004123,4.95000000,0.00004106,575.97000000,1638428053393,4957,72295,0.00004534,77251,0.00004123,0.88000000,0.00003713,0.00004130,1638341653393,0.00004124,-0.00000007,-0.169,43.89213985,1104302.65000000,0.00003975
PLABNB,0.00377000,214.86000000,0.00373600,2431.96000000,1638428055267,937,20555,0.00413700,21491,0.00374800,3.76000000,0.00341500,0.00374400,1638341655267,0.00372500,0.00000400,0.107,660.50974990,180770.93000000,0.00365385
PLABUSD,2.33100000,84.72000000,2.32300000,704.28000000,1638428047147,5817,67944,2.56900000,73760,2.32800000,16.62000000,2.07500000,2.35200000,1638341647147,2.35200000,-0.02400000,-1.020,2326787.75365000,1012796.75000000,2.29738865
PLAUSDT,2.33200000,98.19000000,2.32300000,214.73000000,1638428055825,24710,307532,2.56700000,332241,2.32500000,9.94000000,2.07200000,2.34800000,1638341655825,2.34800000,-0.02300000,-0.980,9778535.23650000,4270003.08000000,2.29005344
